Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
1980,B005HGAVGA,A2Z1S9T1M5JS,P.J. CT,0,0,1,1328140800,Some Variety,"I have had the regular Donut House coffee before and enjoyed it, but I had never had the flavored kind.  I was looking for a sampler pack to so my roommate and I could try the flavors as well as get some of the regular stuff.  I don't drink decaf, so I knew that some of this pack would not be used.  I figured that the rest of the cups would make up for the loss on the decaf.  I was wrong.  This ""Sampler"" pack was a joke.  18 of the cups were decaf, and 15 of them were the standard house brew.  I got 1 cup of Chocolate Glazed Donut and 1 cup of Cinnamon Roll.  Now, I will not be using most of the K-cups in this package because it was, again, MOSTLY DECAF!!!!!  This is what they consider a sample pack:<br /><br />8 Donut House Regular<br />9 Donut House Decaf<br />7 Donut Shop Regular<br />9 Donut Shop Decaf<br />1 Donut House Chocolate Glazed Donut<br />1 Donut House Cinnamon Roll<br /><br />Some sample.....",NEGATIVE
1981,B005HGAVGA,AR9LDSE6KWVNO,Buck,0,0,1,1327881600,Disappointing,"My husband just bought a Keurig coffe maker. In the box was samples, his favorite was Donut Shop. I ordered the 35 K-Cup for him. I was so disappointed, out of the 35 k-cups 11 were decaf, giving me 6 k-cups of each of the 4 flavors.<br />I also ordered the Wolfgang Puck sampler, I got 12 flavors 4 each. How cool is that!<br />I would order Donut Shop again, just not the sampler.",NEGATIVE
1982,B005HGAVGA,A8YOYZ6BAW7PH,dieselDAWG07,1,2,1,1329004800,Disappointed!!,"I ordered this because I have had the Donut Shop coffee before and really enjoyed it and wanted to taste some of the other flavors they offered.  After receiving my order of the ""sampler"" pack, I was very disappointed! Over half my order was decaf coffee and I only got 2 cups of the flavored coffee; which was the main reason I ordered it.  I love this coffee but am disappointed in the so called sampler pack or ""the lack of variety"" pack!",NEGATIVE
1983,B005HGAVGA,AIG673B5G887L,AP,0,1,2,1330387200,20 of the 35 were decaf...Disapointed,"I got this on the warehouse deal so I wasn't expecting much. However, be advised you will get NO regular Donut Shop and instead you will receive over half of the box as decaf. I love the flavors of all of these though, so that's ok. But I will think hard about getting another variety pack.",NEGATIVE
1984,B003FA0M1O,A3OXRFCJI67IMN,Bold Consumer,1,1,5,1321056000,"Teeny, Tiny Little Treats, But Good For What They Are, A Healthy Reward For Following Commands","We'll see how these work out in our family over time. I'm not sure that I am disciplined enough to make good use of them, although it might be a good technique for teaching my dog. They appear to be good for what they are, a very tiny, but healthy, reward. Right now I can visualize them being used as a reward for following commands, a training tool. I was surprised at how tiny these treats were. They seem to taste good enough, but they are miniscule! They are just a fraction longer than a small paperclip and about half as wide, maybe 1/4 as thick.<br /><br />My dog was a little annoyed, but took it when I gave it to him. That was yesterday. Today he came in excited to get his ""treat"", looked at it as if to say, ""You've GOT to be KIDDING!"" Then he took it and ate it. A little later I offered him another one. He put it on the floor and looked hopefully at his stash of larger treats, but when he didn't get one, he went back and took this one.<br /><br />I think these might be good for rewards for obeying commands. Treats? That's stretching it.<br /><br />They may also be good for my son's dog who rarely gets treats because she's overweight and would eat the whole entire refrigerator full of food if allowed. At least she would get a treat. Large treats take her 5 seconds. She'll probably inhale these, one second max.<br /><br />I like the fact that these are low-fat, with no added salt, no refined sugar, no artificial flavors, colors or preservatives. It says, ""Treats Baked With Natural Peanut Butter.""",NEGATIVE
1985,B003FA0M1O,A1HLCZSEE3C0MD,Rocky,1,1,5,1309996800,Great for training,I use these for training treats.  I have a large and small dog and this works for both of them.  They are all natural and my pups love the taste.  I highly recommend these!  I also tried the Three Dog Bakery Apple Oatmeal Woofers and those were a big hit.,POSITIVE
1986,B003FA0M1O,A2RVEXGWER6F2K,"Mark Harris ""Dog Man""",0,0,3,1336867200,Just an FYI,"I have been using these treats for quite a while and both my dogs love them but both dogs are also way off their food and have been for quite some time and both have been acting kind of ""off""...nothing major but just not exactly right. Well, I just happened to quit using these treats for a week or so and noticed both dogs came back to life and they're eating like crazy. I cannot for certain pin it on these treats but it's something to keep in mind if you are using them and your pet seems a little off kilter.",NEGATIVE
1987,B000F52NU0,A3WLMGKYOSR25,Siskoray,2,2,5,1228262400,CAUTION!!!  ADDICTIVE CANDY&lt; VERY >,"I've never been addicted to candy.  In fact, I don't usually like candy with the occasional exception of Halloween and that moment when you just need something sweet.  But these little guys, watch out.  It might SEEM like a 12 pack is a lot, but hold on to your seat when you put the very first one onto your vestal tongue.  A 12 pack will seem like there's a shortage of caramels in the world. LOL.<br /><br />I tried to come up with a way to explain the most awesome flavor in the world and I just can't.  To me it's like eating anything and everything in the world you ate that made you feel like ""Ahhh, that's it.""<br /><br />I can only hope that the gubment doesn't put a tax on it like cigs because then I'd have to put myself into an institution.",NEGATIVE
1988,B000F52NU0,AAUSYELN25P6L,Neenerwags,1,1,4,1317081600,Mmmmmmm....Sooo good!!!,"I am a BzzAgent and I recently received a package of these to try.  I have to say that I absolutely LOVE the flavor of these candies.  I am usually not a big candy eater, but I have to say that I was really impressed.  The Werther's Chewy Caramels were so richly flavored and chewy that I couldn't stop at just one (I usually stop at one for most other candies).  They have a great buttery flavor that makes my mouth water just thinking about them.  I like the fact that they have some great ingredients, like cream and butter, but I had to deduct one star for the fact that there are artificial flavors in them (I am an avid label reader and try to stay away from any artificial ingredients).  As far as the taste goes, my kids and my husband were constantly in the pantry looking to grab another candy, so I can confidently say these were a huge hit in our family.  It was also a great incentive for the kids to eat their vegetables at dinner- they certainly cleaned their plate to have a couple of caramels for dessert.  If you are having a party, these would be great set out in a candy dish.  There will be none left by the end!",POSITIVE
1989,B000F52NU0,A3BEH4MVSZ7G82,RANDY E. METCALF,1,1,5,1241481600,OUTSTANDING WERITHERS CANDY!!,"GREAT CANDY AS ALWAYS FROM WERTHER'S ORIGINAL CANDY, HARD OR CHEWY CARAMELS ARE BUT TWO OF THE CANDY THEY MAKE THAT IS OUTSTANDING. IT SEEMS THAT YOU CAN NOT KEEP IT IN STOCK AND ARE ALWAYS OUT OR JUST HAVE A BAG OR TWO LEFT TO SALE.",NEGATIVE
1990,B000F52NU0,A4DT2FVJCIAZ8,schnappy,0,0,4,1316649600,A close 2nd to the original hard candy,"I reviewed Werther's original chewy caramels, caramel chocolates, and creamy filled<br />hard caramels as a BzzAgent and found the chewy caramels came a close second to the<br />original hard candies.  Still has that great unique caramel flavor from Werther's but<br />now in a chewable form.  I prefer the original hard candy as those little gems last<br />a little longer but these are a nice second choice.",POSITIVE
1991,B000F52NU0,A39EU3BMNEICN3,"Voracious Reader ""Tom""",0,1,3,1330646400,"Good taste, way too hard.","If you like Werther's hard candies, you may like these. The pretty good caramels. But they are hard, and really sticky. Like ""do I have all my fillings?"" sticky.<br /><br />Eating a bag now. But I wanted caramels, and these really aren't. The are closely related, but so different, in terms of texture.<br /><br />Not my cup of tea. If you like your caramels really hard (not hard candy hard, but still), you may love these. If you think caramels should be soft and chewy, you may not.<br /><br />Now, I just tried warming them up, and that really helped. Almost tempted to raise it up to 4 stars. Don't microwave it though. That turns them into a bubbling mass of goo!",NEGATIVE
1992,B001E5E29A,A1EDFLQD8GB2ZP,Grant,32,36,5,1211241600,This is great stuff,I received this mix along with a waffle maker as a gift.  It's so good that I keep buying this same brand mix when I run out.<br /><br />I cut the Farmhouse Waffles recipe in half (so that's 1 cup Farmhouse Pancake and Waffle Mix; 1 egg; 5/8 cup water; 2 tablespoon melted butter) and it's more than enough batter for 2 waffles in a full-size Belgian waffle maker.<br /><br />Easy to make and very tasty.,POSITIVE
1993,B001E5E29A,A3LGJT757RZOAJ,Ronald So,24,27,5,1209772800,Best waffle mix I had in my life,Nothing can compare to the waffle mix delivered by Stonewall kitchen.  My mom complained about the price but I think the quality deserves the higher price than the regular pancake/waffle mix.  The waffle comes out golden and crispy.  I was using the Presto 03510 FlipSide Waffle Maker.,POSITIVE
1994,B001E5E29A,A3LJEMOVJE28OR,Shirley A. Bryant,22,25,5,1237248000,Stonewall Kitchen Pancake and Waffle Mix Is Grrrrrreat!!!,"I have been making Belgian waffles using the Stonewall Kitchen Farmhouse Pancake and Waffle Mix for over three years.  My waffles are undoubtedly the best ever!!!  I like my waffles light and crisp - I can't stand a heavy soggy waffle. These just melt in your mouth.  I have made homemade waffles, but I have yet to find anything that can compare to this mix.",POSITIVE
1995,B001E5E29A,A172XQT2V9YUOR,W. Simpson,8,8,4,1202601600,Delicious but pricey.,This is a delicious recipe and ingredients and the one I use. A bit pricy but if you don't mind the price point it makes a wonderful waffle. Combine this with a Waring Waffle maker and you could be in Waffle Heaven.,POSITIVE
1996,B001E5E29A,A3IJNH61DY5N9K,Sharon Allan,10,11,5,1265846400,Great Waffles for us non-cooks,"I have to laugh at the reviews that said it was too much work.  So you have to add an egg & a little butter!  It is well worth it.  I am not a cook at all and these come out perfect everytime.  They are crisp on the outside and fluffy on the inside. My family loves, loves them.  The only thing different I do is instead of the extra 2 tbsp of water they call for, I add 2 tbsp of vanilla in place of. Best waffle mix!!",POSITIVE
